season,fase,instancia,fecha,hora_inicio,hora_fin,local,visitante,marcador,global,estadio,ciudad,pais,arbitro_principal,arbitros_linea,entrenador_local,entrenador_visitante,planteles,puntuaciones_jugadores,goles_asistencias,cambios,amarillas,rojas,posesion_total,posesion_1T,posesion_2T,faltas_total,faltas_1T,faltas_2T,corners_total,corners_1T,corners_2T
2022-2023,Cuartos,Ida,12-04-2023,AC Milan,Napoli,1-0,2-1,San Siro,Milán,Italia,NULL,Stefano Pioli,Luciano Spalletti,Bennacer 40',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Cuartos,Vuelta,18-04-2023,Napoli,AC Milan,1-1,1-2,Stadio Diego Armando Maradona,Napoles,Italia,NULL,Luciano Spalletti,Stefano Pioli,Osimhen 93'; Giroud 43',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Semifinal,Ida,09-05-2023,Real Madrid,Manchester City,1-1,1-5,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Pep Guardiola,Vinicius 36'; De Bruyne 67',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Semifinal,Vuelta,17-05-2023,Manchester City,Real Madrid,4-0,5-1,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Carlo Ancelotti,Silva 23'; 37'; Akanji 76'; Alvarez 91',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Semifinal,Ida,10-05-2023,AC Milan,Inter,0-2,0-3,San Siro,Milán,Italia,NULL,Stefano Pioli,Simone Inzaghi,Dzeko 8'; Mkhitaryan 11',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Semifinal,Vuelta,16-05-2023,Inter,AC Milan,1-0,3-0,San Siro,Milán,Italia,NULL,Simone Inzaghi,Stefano Pioli,Lautaro 74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Final,Final,10-06-2023,Manchester City,Inter,1-0,NULL,Estadio Olimpico Ataturk,Estambul,Turquia,NULL,Pep Guardiola,Simone Inzaghi,Rodri 68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,13-02-2024,Copenhagen,Manchester City,1-3,2-6,Parken Stadium,Copenhague,Dinamarca,NULL,Jacob Neestrup,Pep Guardiola,Magnus Mattsson 34'; De Bruyne 10'; Silva 45'; Foden 92',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,06-03-2024,Manchester City,Copenhagen,3-1,6-2,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Jacob Neestrup,Akanji 5'; Alvarez 9'; Haaland 45'; Elyounoussi 29',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,13-02-2024,RB Leipzig,Real Madrid,0-1,1-2,Red Bull Arena,Leipzig,Alemania,NULL,Marco Rose,Carlo Ancelotti,Brahim Diaz 48',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,06-03-2024,Real Madrid,RB Leipzig,1-1,2-1,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Marco Rose,Vinicius 65'; Orban 68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,14-02-2024,PSG,Real Sociedad,2-0,4-1,Parc des Princes,Paris,Francia,NULL,Luis Enrique,Imanol Alguacil,Mbappe 58'; Barcola 70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,05-03-2024,Real Sociedad,PSG,1-2,1-4,Reale Arena,San Sebastian,España,NULL,Imanol Alguacil,Luis Enrique,Merino 89'; Mbappe 15'; 56',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,14-02-2024,Lazio,Bayern Munich,1-0,1-3,Stadio Olimpico,Roma,Italia,NULL,Maurizio Sarri,Thomas Tuchel,Immobile 69',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,05-03-2024,Bayern Munich,Lazio,3-0,3-1,Allianz Arena,Munich,Alemania,NULL,Thomas Tuchel,Maurizio Sarri,Kane 38'; 66'; Muller 45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,20-02-2024,Inter,Atletico Madrid,1-0,2-2,San Siro,Milán,Italia,NULL,Simone Inzaghi,Diego Simeone,Arnautovic 79',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,13-03-2024,Atletico Madrid,Inter,2-1,2-2,Wanda Metropolitano,Madrid,España,NULL,Diego Simeone,Simone Inzaghi,Griezmann 35'; Depay 87'; Dimarco 33',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,20-02-2024,PSV,Arsenal,1-1,2-3,Philips Stadion,Eindhoven,Paises Bajos,NULL,Peter Bosz,Mikel Arteta,Bakayoko 20'; Trossard 45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,12-03-2024,Arsenal,PSV,2-1,3-2,Emirates Stadium,Londres,Inglaterra,NULL,Mikel Arteta,Peter Bosz,Zinchenko 6'; Rice 70'; Veerman 18',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,21-02-2024,Porto,Arsenal,1-0,1-1,Estadio do Dragao,Porto,Portugal,NULL,Sergio Conceicao,Mikel Arteta,Galeno 94',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,12-03-2024,Arsenal,Porto,1-0,1-1,Emirates Stadium,Londres,Inglaterra,NULL,Mikel Arteta,Sergio Conceicao,Trossard 41',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Ida,21-02-2024,Napoli,Barcelona,1-1,2-4,Stadio Diego Armando Maradona,Napoles,Italia,NULL,Francesco Calzona,Xavi,Haaland???,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Octavos,Vuelta,12-03-2024,Barcelona,Napoli,3-1,4-2,Camp Nou,Barcelona,España,NULL,Xavi,Francesco Calzona,Fermin 15'; Cancelo 17'; Lewandowski 83'; Rrahmani 30',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Ida,09-04-2024,Arsenal,Bayern Munich,2-2,2-3,Emirates Stadium,Londres,Inglaterra,NULL,Mikel Arteta,Thomas Tuchel,Saka 12'; Trossard 76'; Gnabry 18'; Kane 32',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Vuelta,17-04-2024,Bayern Munich,Arsenal,1-0,3-2,Allianz Arena,Munich,Alemania,NULL,Thomas Tuchel,Mikel Arteta,Kimmich 63',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Ida,09-04-2024,Real Madrid,Manchester City,3-3,4-4,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Pep Guardiola,Bernardo Silva 2'; Camavinga 12'; Rodrygo 14'; Foden 66'; Gvardiol 71'; Valverde 79',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Vuelta,17-04-2024,Manchester City,Real Madrid,1-1,4-4,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Carlo Ancelotti,De Bruyne 76'; Rodrygo 12',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Ida,10-04-2024,PSG,Barcelona,2-3,4-6,Parc des Princes,Paris,Francia,NULL,Luis Enrique,Xavi,Dembélé 48'; Vitinha 51'; Raphinha 37'; 62'; Christensen 77',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Vuelta,16-04-2024,Barcelona,PSG,1-4,4-6,Camp Nou,Barcelona,España,NULL,Xavi,Luis Enrique,Raphinha 12'; Dembélé 40'; Vitinha 54'; Mbappe 61'; 89',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Ida,10-04-2024,Atletico Madrid,Borussia Dortmund,2-1,4-5,Wanda Metropolitano,Madrid,España,NULL,Diego Simeone,Edin Terzic,De Paul 4'; Lino 32'; Haller 81',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Cuartos,Vuelta,16-04-2024,Borussia Dortmund,Atletico Madrid,4-2,5-4,Signal Iduna Park,Dortmund,Alemania,NULL,Edin Terzic,Diego Simeone,Brandt 34'; Maatsen 39'; Fullkrug 71'; Sabitzer 74'; Hummels OG 49'; Correa 64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Semifinal,Ida,30-04-2024,Bayern Munich,Real Madrid,2-2,3-4,Allianz Arena,Munich,Alemania,NULL,Thomas Tuchel,Carlo Ancelotti,Sane 53'; Kane 57'; Vinicius 24'; 83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Semifinal,Vuelta,08-05-2024,Real Madrid,Bayern Munich,2-1,4-3,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Thomas Tuchel,Joselu 88'; 91'; Davies 68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Semifinal,Ida,01-05-2024,Borussia Dortmund,PSG,1-0,2-0,Signal Iduna Park,Dortmund,Alemania,NULL,Edin Terzic,Luis Enrique,Fullkrug 36',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Semifinal,Vuelta,07-05-2024,PSG,Borussia Dortmund,0-1,0-2,Parc des Princes,Paris,Francia,NULL,Luis Enrique,Edin Terzic,Hummels 50',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-2024,Final,Final,01-06-2024,Real Madrid,Borussia Dortmund,2-0,NULL,Wembley Stadium,Londres,Inglaterra,NULL,Carlo Ancelotti,Edin Terzic,Carvajal 74'; Vinicius 83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Ida,11-02-2025,21:00,22:50,Manchester City,Real Madrid,2-3,NULL,Etihad Stadium,Manchester,Inglaterra,NULL,NULL,Pep Guardiola,Carlo Ancelotti,"Ederson, Walker, Dias, Akanji, Gvardiol, Rodri, Kovacic, De Bruyne, Foden, Bernardo, Haaland; Courtois, Carvajal, Militao, Rüdiger, Mendy, Valverde, Tchouaméni, Bellingham, Rodrygo, Mbappé, Vinícius",NULL,"Haaland 19', 80' (P); Mbappé 60', Brahim 86', Bellingham 90+2'",NULL,NULL,NULL,54%,NULL,NULL,9,NULL,NULL,11,NULL,NULL
2024-2025,Knockout Play-offs,Ida,11-02-2025,21:00,22:50,Stade Brestois,PSG,0-3,NULL,Stade de Roudourou,Guingamp,Francia,Irfan Peljto,NULL,Eric Roy,Luis Enrique,"Bizot, Lala, Chardonnet, Coulibaly, Haïdara, Camara, Lees-Melou, Magnetti, Faivre, Ajorque, Sima; Donnarumma, Hakimi, Marquinhos, Pacho, Mendes, Vitinha, Neves, Zaire-Emery, Dembélé, Barcola, Kolo Muani",NULL,"Vitinha 21' (P), Dembélé 45', 66'",NULL,NULL,NULL,65%,NULL,NULL,20,NULL,NULL,9,NULL,NULL
2024-2025,Knockout Play-offs,Ida,11-02-2025,21:00,22:50,Juventus,PSV Eindhoven,2-1,NULL,Allianz Stadium,Turín,Italia,NULL,NULL,Thiago Motta,Peter Bosz,NULL,NULL,"Vlahovic 30', Yildiz 60'; De Jong 85'",NULL,NULL,NULL,54%,NULL,NULL,24,NULL,NULL,9,NULL,NULL
2024-2025,Knockout Play-offs,Ida,11-02-2025,21:00,22:50,Sporting CP,Borussia Dortmund,0-3,NULL,José Alvalade,Lisboa,Portugal,NULL,NULL,Joao Pereira,Nuri Sahin,NULL,NULL,"NULL; Guirassy 15', Brandt 40', Adeyemi 70'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Ida,12-02-2025,21:00,23:01,Feyenoord,AC Milan,1-0,NULL,De Kuip,Rotterdam,Países Bajos,José María Sánchez,NULL,Brian Priske,Paulo Fonseca,"Wellenreuther, Read, Beelen, Hancko, Smal, Moder, Milambo, Timber, Hadj Moussa, Ueda, Paixão; Maignan, Walker, Thiaw, Pavlović, Hernández, Fofana, Reijnders, Pulisic, João Félix, Leão, Gimenez",NULL,"Paixão 3'",NULL,"Thiaw 51', Smal 57', Milambo 62'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Ida,12-02-2025,21:00,22:56,AS Monaco,Benfica,0-1,NULL,Stade Louis II,Mónaco,Mónaco,NULL,NULL,Adi Hütter,Bruno Lage,NULL,NULL,"NULL; Pavlidis 22'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Ida,12-02-2025,21:00,22:55,Celtic,Bayern Munich,1-2,NULL,Celtic Park,Glasgow,Escocia,NULL,NULL,Brendan Rodgers,Vincent Kompany,"Schmeichel, Johnston, Carter-Vickers, Scales, Taylor, McGregor, Hatate, Engels, Kühn, Idah, Maeda; Neuer, Laimer, Upamecano, Kim, Davies, Kimmich, Goretzka, Olise, Musiala, Gnabry, Kane",NULL,"Maeda 54'; Kane 20', Musiala 75'",NULL,NULL,NULL,40%,NULL,NULL,8,NULL,NULL,14,NULL,NULL
2024-2025,Knockout Play-offs,Ida,12-02-2025,21:00,22:50,Club Brugge,Atalanta,2-1,NULL,Jan Breydel,Brujas,Bélgica,NULL,NULL,Nicky Hayen,Gian Piero Gasperini,NULL,NULL,"Vanaken 30', Jutglà 60'; Retegui 45'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,18-02-2025,20:45,23:02,AC Milan,Feyenoord,1-1,1-2,San Siro,Milán,Italia,NULL,NULL,Paulo Fonseca,Brian Priske,NULL,NULL,"Leão 55'; Gimenez 40'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,18-02-2025,21:00,23:00,Benfica,AS Monaco,3-3,4-3,Estádio da Luz,Lisboa,Portugal,NULL,NULL,Bruno Lage,Adi Hütter,NULL,NULL,"Pavlidis 20', Di María 45', Kokcu 80'; Embolo 10', Minamino 30', Akliouche 65'",NULL,NULL,NULL,40%,NULL,NULL,23,NULL,NULL,5,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,18-02-2025,21:00,22:55,Bayern Munich,Celtic,1-1,3-2,Allianz Arena,Múnich,Alemania,NULL,NULL,Vincent Kompany,Brendan Rodgers,NULL,NULL,"Kane 10'; Furuhashi 60'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,18-02-2025,21:00,22:57,Atalanta,Club Brugge,1-3,2-5,New Balance Arena,Bérgamo,Italia,NULL,NULL,Gian Piero Gasperini,Nicky Hayen,NULL,NULL,"De Ketelaere 15'; Talbi 40', 85', Skov Olsen 70'",NULL,"Djimsiti 79', Nilsson 86'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,19-02-2025,21:00,22:47,PSG,Stade Brestois,7-0,10-0,Parc des Princes,París,Francia,NULL,NULL,Luis Enrique,Eric Roy,NULL,NULL,"Barcola (3), Mbappé (2), Dembélé 1, Doué 1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,19-02-2025,21:00,23:38,PSV Eindhoven,Juventus,3-1,4-3,Philips Stadion,Eindhoven,Países Bajos,NULL,NULL,Peter Bosz,Thiago Motta,NULL,NULL,"Bakayoko 20', De Jong 90+5', Tillman 105'; Vlahovic 45'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,19-02-2025,21:00,22:51,Real Madrid,Manchester City,3-1,6-3,Santiago Bernabéu,Madrid,España,NULL,NULL,Carlo Ancelotti,Pep Guardiola,NULL,NULL,"Mbappé 10', 50', Vinícius 80'; Haaland 15'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Knockout Play-offs,Vuelta,19-02-2025,20:45,22:37,Borussia Dortmund,Sporting CP,0-0,3-0,Signal Iduna Park,Dortmund,Alemania,Davide Massa,NULL,Niko Kovac,Rui Borges,"Kobel, Ryerson, Schlotterbeck, Anton, Bensebaini, Can, Sabitzer, Groß, Adeyemi, Gittens, Guirassy; Israel, Quenda, Debast, Inácio, Reis, Hjulmand, Bragança, Trincão, Araújo, Gyökeres",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Ida,04-03-2025,21:00,22:50,Real Madrid,Atlético Madrid,2-1,NULL,Santiago Bernabéu,Madrid,España,NULL,NULL,Carlo Ancelotti,Diego Simeone,NULL,NULL,"Bellingham 15', Vinícius 80'; Griezmann 60'",NULL,NULL,NULL,55%,NULL,NULL,12,NULL,NULL,6,NULL,NULL
2024-2025,Octavos,Ida,04-03-2025,21:00,22:50,PSV Eindhoven,Arsenal,1-7,NULL,Philips Stadion,Eindhoven,Países Bajos,NULL,NULL,Peter Bosz,Mikel Arteta,NULL,NULL,"De Jong 55'; Saka (2), Havertz (2), Odegaard, Martinelli, Rice",NULL,NULL,NULL,38%,NULL,NULL,10,NULL,NULL,3,NULL,NULL
2024-2025,Octavos,Ida,04-03-2025,21:00,22:50,Borussia Dortmund,LOSC Lille,1-1,NULL,Signal Iduna Park,Dortmund,Alemania,NULL,NULL,Nuri Sahin,Bruno Génésio,NULL,NULL,"Guirassy 40'; David 65'",NULL,NULL,NULL,58%,NULL,NULL,9,NULL,NULL,7,NULL,NULL
2024-2025,Octavos,Ida,04-03-2025,21:00,22:45,Club Brugge,Aston Villa,1-3,NULL,Jan Breydel,Brujas,Bélgica,NULL,NULL,Nicky Hayen,Unai Emery,NULL,NULL,"Vanaken 10'; Watkins (2), Rogers 75'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Ida,05-03-2025,21:00,22:55,Feyenoord,Inter Milan,0-2,NULL,De Kuip,Rotterdam,Países Bajos,NULL,NULL,Brian Priske,Simone Inzaghi,NULL,NULL,"NULL; Lautaro 12', Thuram 44'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Ida,05-03-2025,21:00,22:50,Bayer Leverkusen,Bayern Munich,0-2,NULL,BayArena,Leverkusen,Alemania,NULL,NULL,Xabi Alonso,Vincent Kompany,NULL,NULL,"NULL; Kane 22', Musiala 55'",NULL,NULL,NULL,45%,NULL,NULL,9,NULL,NULL,5,NULL,NULL
2024-2025,Octavos,Ida,05-03-2025,21:00,23:00,S.L. Benfica,FC Barcelona,0-1,NULL,Estádio da Luz,Lisboa,Portugal,NULL,NULL,Bruno Lage,Hansi Flick,NULL,NULL,"NULL; Lewandowski 28'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Ida,05-03-2025,21:00,22:54,PSG,Liverpool,0-1,NULL,Parc des Princes,París,Francia,NULL,NULL,Luis Enrique,Arne Slot,NULL,NULL,"NULL; Salah 33'",NULL,NULL,NULL,52%,NULL,NULL,11,NULL,NULL,7,NULL,NULL
2024-2025,Octavos,Vuelta,11-03-2025,21:00,22:52,FC Barcelona,S.L. Benfica,3-1,4-1,Lluís Companys,Barcelona,España,NULL,NULL,Hansi Flick,Bruno Lage,NULL,NULL,"Yamal 15', Lewandowski 40', Raphinha 70'; Pavlidis 80'",NULL,NULL,NULL,61%,NULL,NULL,8,NULL,NULL,9,NULL,NULL
2024-2025,Octavos,Vuelta,11-03-2025,21:00,22:52,Inter Milan,Feyenoord,2-1,4-1,San Siro,Milán,Italia,NULL,NULL,Simone Inzaghi,Brian Priske,NULL,NULL,"Barella 30', Calhanoglu 65'; Gimenez 45'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Vuelta,11-03-2025,21:00,23:42,Liverpool,PSG,0-1,1-1 (P),Anfield,Liverpool,Inglaterra,NULL,NULL,Arne Slot,Luis Enrique,NULL,NULL,"NULL; Dembélé 82'",NULL,NULL,NULL,48%,NULL,NULL,15,NULL,NULL,10,NULL,NULL
2024-2025,Octavos,Vuelta,11-03-2025,21:00,22:50,Bayern Munich,Bayer Leverkusen,3-0,5-0,Allianz Arena,Múnich,Alemania,NULL,NULL,Vincent Kompany,Xabi Alonso,NULL,NULL,"Kane (2), Olise 70'",NULL,NULL,NULL,56%,NULL,NULL,10,NULL,NULL,8,NULL,NULL
2024-2025,Octavos,Vuelta,12-03-2025,21:00,22:51,LOSC Lille,Borussia Dortmund,1-2,2-3,Pierre-Mauroy,Villeneuve-d'Ascq,Francia,NULL,NULL,Bruno Génésio,Nuri Sahin,NULL,NULL,"Zhegrova 10'; Guirassy 44', Adeyemi 80'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Vuelta,12-03-2025,21:00,22:50,Aston Villa,Club Brugge,3-0,6-1,Villa Park,Birmingham,Inglaterra,NULL,NULL,Unai Emery,Nicky Hayen,NULL,NULL,"Watkins 20', Rogers 45', Ramsey 88'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Vuelta,12-03-2025,21:00,22:51,Arsenal,PSV Eindhoven,2-2,9-3,Emirates Stadium,Londres,Inglaterra,NULL,NULL,Mikel Arteta,Peter Bosz,NULL,NULL,"Jesus 40', Trossard 75'; Bakayoko 20', De Jong 85'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Octavos,Vuelta,12-03-2025,21:00,02:14,Atlético Madrid,Real Madrid,1-0,2-2 (P),Metropolitano,Madrid,España,NULL,NULL,Diego Simeone,Carlo Ancelotti,NULL,NULL,"Griezmann 72'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-2025,Cuartos,Ida,08-04-2025,21:00,22:53,Bayern Munich,Inter Milan,1-2,NULL,Allianz Arena,Múnich,Alemania,NULL,NULL,Vincent Kompany,Simone Inzaghi,NULL,NULL,"Kane 31'; Lautaro 12', Barella 55'",NULL,NULL,NULL,44%,NULL,NULL,12,NULL,NULL,5,NULL,NULL
2024-2025,Cuartos,Ida,08-04-2025,21:00,22:54,Arsenal,Real Madrid,3-0,NULL,Emirates Stadium,Londres,Inglaterra,NULL,NULL,Mikel Arteta,Carlo Ancelotti,NULL,NULL,"Saka 10', Havertz 44', Odegaard 75'",NULL,NULL,NULL,58%,NULL,NULL,11,NULL,NULL,9,NULL,NULL
2024-2025,Cuartos,Ida,09-04-2025,21:00,22:51,FC Barcelona,Borussia Dortmund,4-0,NULL,Lluís Companys,Barcelona,España,Felix Zwayer,NULL,Hansi Flick,Nuri Sahin,NULL,NULL,"Raphinha 15', 40', Lewandowski 60', Yamal 85'",NULL,NULL,NULL,58%,NULL,NULL,7,NULL,NULL,10,NULL,NULL
2024-2025,Cuartos,Ida,09-04-2025,21:00,22:53,PSG,Aston Villa,3-1,NULL,Parc des Princes,París,Francia,Szymon Marciniak,NULL,Luis Enrique,Unai Emery,NULL,NULL,"Barcola 12', Mbappé 45', Vitinha 80'; Watkins 33'",NULL,NULL,NULL,62%,NULL,NULL,9,NULL,NULL,8,NULL,NULL
2024-2025,Cuartos,Vuelta,15-04-2025,21:00,22:50,Aston Villa,PSG,3-2,4-5,Villa Park,Birmingham,Inglaterra,Michael Oliver,NULL,Unai Emery,Luis Enrique,NULL,NULL,"Watkins (2), McGinn; Mbappé, Dembélé",NULL,NULL,NULL,45%,NULL,NULL,12,NULL,NULL,6,NULL,NULL
2024-2025,Cuartos,Vuelta,15-04-2025,21:00,22:54,Borussia Dortmund,FC Barcelona,3-1,3-5,Signal Iduna Park,Dortmund,Alemania,Anthony Taylor,NULL,Nuri Sahin,Hansi Flick,NULL,NULL,"Guirassy (2), Brandt; Lewandowski",NULL,NULL,NULL,44%,NULL,NULL,14,NULL,NULL,5,NULL,NULL
2024-2025,Cuartos,Vuelta,16-04-2025,21:00,23:00,Real Madrid,Arsenal,1-2,1-5,Santiago Bernabéu,Madrid,España,Clement Turpin,NULL,Carlo Ancelotti,Mikel Arteta,NULL,NULL,"Vinícius 10'; Saka 44', Odegaard 75'",NULL,NULL,NULL,51%,NULL,NULL,10,NULL,NULL,7,NULL,NULL
2024-2025,Cuartos,Vuelta,16-04-2025,21:00,22:55,Inter Milan,Bayern Munich,2-2,4-3,San Siro,Milán,Italia,NULL,NULL,Simone Inzaghi,Vincent Kompany,NULL,NULL,"Lautaro, Thuram; Kane, Musiala",NULL,NULL,NULL,48%,NULL,NULL,13,NULL,NULL,6,NULL,NULL
2024-2025,Semis,Ida,29-04-2025,21:00,22:54,Arsenal,PSG,0-1,NULL,Emirates Stadium,Londres,Inglaterra,Sandro Schärer,NULL,Mikel Arteta,Luis Enrique,NULL,NULL,"NULL; Barcola 65'",NULL,NULL,NULL,45%,NULL,NULL,12,NULL,NULL,6,NULL,NULL
2024-2025,Semis,Ida,30-04-2025,21:00,22:52,FC Barcelona,Inter Milan,3-3,NULL,Lluís Companys,Barcelona,España,Danny Makkelie,NULL,Hansi Flick,Simone Inzaghi,NULL,NULL,"Lewandowski (2), Yamal; Lautaro (2), Thuram",NULL,NULL,NULL,55%,NULL,NULL,11,NULL,NULL,8,NULL,NULL
2024-2025,Semis,Vuelta,06-05-2025,21:00,23:39,Inter Milan,FC Barcelona,4-3,7-6,San Siro,Milán,Italia,Slavko Vincic,NULL,Simone Inzaghi,Hansi Flick,NULL,NULL,"Lautaro 15', Barella 40', Thuram 95', Calhanoglu 110'; Raphinha (2), Lewandowski 85'",NULL,NULL,NULL,48%,NULL,NULL,15,NULL,NULL,7,NULL,NULL
2024-2025,Semis,Vuelta,07-05-2025,21:00,22:54,PSG,Arsenal,2-1,3-1,Parc des Princes,París,Francia,István Kovács,NULL,Luis Enrique,Mikel Arteta,NULL,NULL,"Mbappé 20', Doué 75'; Saka 40'",NULL,NULL,NULL,56%,NULL,NULL,9,NULL,NULL,7,NULL,NULL
